"";"Fechas";"DriveIDs";"idTemp$name"
"225";2001-06-01;"160_ebuklpU0z1fhzPFq9pVjx4YyM4wEJ";"Temperaturas2001-06-01.tif"
"226";2001-05-01;"1lWzBbDvu5jTrUiq_jzLm59eYyb2WuEKl";"Temperaturas2001-05-01.tif"
"227";2001-04-01;"16EVx1TvEP1-5w7vxBZruQCbtKAt35Ax-";"Temperaturas2001-04-01.tif"
"228";2001-03-01;"1NOGFv58N4iGzWy34lS7LNPJUB3pUyc2R";"Temperaturas2001-03-01.tif"
"229";2001-02-01;"1MqFaN9e51As-rnM_FpSgIxyEBEm-3-hG";"Temperaturas2001-02-01.tif"
"230";2001-01-01;"1QZ3EHDo_wROxbcHNidBPZCpf4XBwsMs3";"Temperaturas2001-01-01.tif"
"231";2000-12-01;"1ria25yGQhZ6gj_hRUS6IprV9w3FkM86l";"Temperaturas2000-12-01.tif"
"232";2000-11-01;"19v0LvhyLIOwuwkF3d2AZbWfPJknAyUAt";"Temperaturas2000-11-01.tif"
"233";2000-10-01;"1uKYP7ngg8DF8YGrjCHYOuzf98wBCUuq9";"Temperaturas2000-10-01.tif"
"234";2000-09-01;"1oTFTrKeOjhlEScykYMTW_-ul2cp_rCCV";"Temperaturas2000-09-01.tif"
"235";2000-08-01;"1yStKN0IwJ9gpuMbW078ItG1EflCjbGu2";"Temperaturas2000-08-01.tif"
"236";2000-07-01;"1szXSdnzw-4XwsePui8ulV5eQ20ridQxH";"Temperaturas2000-07-01.tif"
"237";2000-06-01;"1Cutz1KwUNg2gqyDrd4rd1EHr20GMRH08";"Temperaturas2000-06-01.tif"
"238";2000-05-01;"1U69-0tD2SnwD5BbBaCy3m-O4a5haSdQQ";"Temperaturas2000-05-01.tif"
"239";2000-04-01;"1IBLZ9ZLquv4RG8utFm5qCbk-B74cP-qi";"Temperaturas2000-04-01.tif"
"240";2000-03-01;"1hyxm1nTs9zGA2zj30efeV9RBylGVKOUa";"Temperaturas2000-03-01.tif"
"241";2000-02-01;"18tjlFX6juewuUAbowYHXQsAx0CcRRPv4";"Temperaturas2000-02-01.tif"
"242";2000-01-01;"1sfl-7e9TNzv0NLnCMXg4iAsiyiW9HMep";"Temperaturas2000-01-01.tif"
"243";1999-12-01;"1H3t6Xjjl0wEvzXChPuK5rTLN0xhS-3zU";"Temperaturas1999-12-01.tif"
"244";1999-11-01;"16twBLeXsYTJf8a837Zdrs9ARQAcFn93b";"Temperaturas1999-11-01.tif"
"245";1999-10-01;"1J0TF5DG8bfFIFrbkZ3SZmB6OCfaY1WXx";"Temperaturas1999-10-01.tif"
"246";1999-09-01;"1dHQeBhIpBxjOPtxlkeniUvnnqwgNpOwj";"Temperaturas1999-09-01.tif"
"247";1999-08-01;"1piQi4deP3phMLPreyi-SmLypQWbpbwIb";"Temperaturas1999-08-01.tif"
"248";1999-07-01;"1QeAxaLhP9ANqpwZxlwJZRwhnCC1ip36k";"Temperaturas1999-07-01.tif"
"249";1999-06-01;"1jisovCMGseFh2Hq197DYx2xB6lzR2g63";"Temperaturas1999-06-01.tif"
"250";1999-05-01;"1GuexDenS-tPbqrwnZKX5cJKqJoIt80S6";"Temperaturas1999-05-01.tif"
"251";1999-04-01;"10qkusAJw8P0o6qAUFCqrUD7dTbllHYXh";"Temperaturas1999-04-01.tif"
"252";1999-03-01;"1_esRpgPkZvoLTdYY5XiqxknmuUTRtvGa";"Temperaturas1999-03-01.tif"
"253";1999-02-01;"1XS3ZJQnyJD_KxFxCdCgsSzfNn5F2r1CV";"Temperaturas1999-02-01.tif"
"254";1999-01-01;"12GbM6xQWSAla5h_8nA_dRu50Cw74MHM1";"Temperaturas1999-01-01.tif"
"255";1998-12-01;"1SR3Qwkbtm3GDwGJWKrsFONhdg5wub6Ns";"Temperaturas1998-12-01.tif"
"256";1998-11-01;"1LbkH66dDXfHhL9ompcMq64XG0TlJhw1E";"Temperaturas1998-11-01.tif"
"257";1998-10-01;"1aKu0lLqAD6FBtF8Ju8JbpaxUSIdSenD5";"Temperaturas1998-10-01.tif"
"258";1998-09-01;"1YFB-YEqgVgjRz_QeMSIrLd4kk5NK1JKr";"Temperaturas1998-09-01.tif"
"259";1998-08-01;"1Z5ILn_Bmwz2W_XI3QXvkCQa9doIlUEqf";"Temperaturas1998-08-01.tif"
"260";1998-07-01;"1fmlTZAzwjtS-1pb2_M-FI4R3I1sLiCEn";"Temperaturas1998-07-01.tif"
"261";1998-06-01;"1v_PD9sk3npdg64a4nh2UEiHqXXvSp9bG";"Temperaturas1998-06-01.tif"
"262";1998-05-01;"1Y7RK-vr0Ve5wODclT3bBx3MZjM8sqeF4";"Temperaturas1998-05-01.tif"
"263";1998-04-01;"1wW80tV5DulTMufz6RdAf4ouKIK0o7-rK";"Temperaturas1998-04-01.tif"
"264";1998-03-01;"1zGJxN3w-ASLtrR-NxjMyOWab6sbUd53o";"Temperaturas1998-03-01.tif"
"265";1998-02-01;"1o9iH3pluVaqp2nmpXFffYq20aIDALRWI";"Temperaturas1998-02-01.tif"
"266";1998-01-01;"1aGJXOLeJH2EDSe5E1Xi3C-Cj7yq6wRrJ";"Temperaturas1998-01-01.tif"
"267";1997-12-01;"1e7Eo6zhZWmvClMwJjWxjpRiPEQ2i2eEU";"Temperaturas1997-12-01.tif"
"268";1997-11-01;"1YmiA58X0L9n-FVUYJOUrqDkMRj-CIuFj";"Temperaturas1997-11-01.tif"
"269";1997-10-01;"1dFbEFxGOF9BEjUP8593zfn9XVrz3AV1n";"Temperaturas1997-10-01.tif"
"270";1997-09-01;"1ZUGdopobyqQJhkRhsWsjwqt-Xv1q0xbe";"Temperaturas1997-09-01.tif"
"271";1997-08-01;"1umWz6qLC1gXr4q9axDLjjX8hRgs2qYYm";"Temperaturas1997-08-01.tif"
"272";1997-07-01;"1axyQuhLRRcVgopa3GLahJfWE4RTXa3VX";"Temperaturas1997-07-01.tif"
"273";1997-06-01;"1bFw-gRtSlaJK28hrVlaTg8PaANvxgtSu";"Temperaturas1997-06-01.tif"
"274";1997-05-01;"1AGCFd5JryMtqA6HK8d9KvtaBwm66eqDj";"Temperaturas1997-05-01.tif"
"275";1997-04-01;"12e5sYqAuXXpP_dE8z26CFYh1BGwY1pQw";"Temperaturas1997-04-01.tif"
"276";1997-03-01;"1zc-_KGBYIh5RhK-vGGMuq9fKgPXkE4yy";"Temperaturas1997-03-01.tif"
"277";1997-02-01;"1qKFiH7ubfrxCPA6KTRSwz9IRJeY17bAa";"Temperaturas1997-02-01.tif"
"278";1997-01-01;"1tVT-gAdga_JAzYeSXn7l0ZchIlH65Ylg";"Temperaturas1997-01-01.tif"
"279";1996-12-01;"1E3_7_DRhOhsXRh9MPGcSuj7y8xit6mG6";"Temperaturas1996-12-01.tif"
"280";1996-11-01;"1gKiHuTslhT1Y7I4lxLLcNaKI5iwRHq8d";"Temperaturas1996-11-01.tif"
"281";1996-10-01;"1NhU1gY2HWgpgfoinAn2-H7_vttouuQYe";"Temperaturas1996-10-01.tif"
"282";1996-09-01;"1YUd_HNpLwVgMbJXTNwseAa4X_v8tNL3F";"Temperaturas1996-09-01.tif"
"283";1996-08-01;"15_Mjj7bQkSqzUztvbmGJqzVv7A4cPlms";"Temperaturas1996-08-01.tif"
"284";1996-07-01;"15LWAZj1x9C_ABIpOcRcPZGSawosH9Qcl";"Temperaturas1996-07-01.tif"
"285";1996-06-01;"1sBZ6AMTHuCO2o4dB2-3ojNXWjpMD6hSs";"Temperaturas1996-06-01.tif"
"286";1996-05-01;"1pamGQuQVGfEOTrc4tAxjpGeL_KW8_8-Y";"Temperaturas1996-05-01.tif"
"287";1996-04-01;"14NHuPOakzhZAxMyHcRrsGvBGUzfvQ9Jf";"Temperaturas1996-04-01.tif"
"288";1996-03-01;"17Rb_x72VqLtW1gWCeoHhDjutispy1Yiw";"Temperaturas1996-03-01.tif"
"289";1996-02-01;"14ZaibyyF29WgTccwJWYuQ19FpZQFh88e";"Temperaturas1996-02-01.tif"
"290";1996-01-01;"1nWZVwAO3CdGWCxxaeLSKVaJfwdiodzCd";"Temperaturas1996-01-01.tif"
"291";1995-12-01;"1odOr3sHNRbex5T0fuUurmOMXCnz-tFNr";"Temperaturas1995-12-01.tif"
"292";1995-11-01;"1QdPZoTf4lfyaCMDs7d3pISd-qykpogf8";"Temperaturas1995-11-01.tif"
"293";1995-10-01;"1WvWbk21ta90Uubf8hmjLw9v6TX__v995";"Temperaturas1995-10-01.tif"
"294";1995-09-01;"1hf_fdWdhBFHdLCDg1GFGj5NNcrP1A5Xc";"Temperaturas1995-09-01.tif"
"295";1995-08-01;"1vfKSPDafqa7vTRhMnloKF7POlZfB-HL-";"Temperaturas1995-08-01.tif"
"296";1995-07-01;"1ldEZx8eF0BRF4pQHmF83uzOP3morR2UV";"Temperaturas1995-07-01.tif"
"297";1995-06-01;"120LU3p5kn6Ph3BVtOOZ0zvL4yB3NYLYl";"Temperaturas1995-06-01.tif"
"298";1995-05-01;"1ELZHdGDakIMzQsuXZb_IDFe1CNTZaiBO";"Temperaturas1995-05-01.tif"
"299";1995-04-01;"1Nz7lTaIwS6B3wZuJiKDdd-tF5YvOqW-T";"Temperaturas1995-04-01.tif"
"300";1995-03-01;"1GOIxL4e-3E7WWIGYpfPhEe3bJtlbjYi_";"Temperaturas1995-03-01.tif"
"301";1995-02-01;"1rChhLnirNhKyDJ2wnoTKT9nFA6gkpDsV";"Temperaturas1995-02-01.tif"
"302";1995-01-01;"1fafqsC_VC484OjL3AHFSBJxlUWlEGYr9";"Temperaturas1995-01-01.tif"
"303";1994-12-01;"10Hjq2i47n83yWz_3ucDf55pqwDQ4lK1b";"Temperaturas1994-12-01.tif"
"304";1994-11-01;"1V1xg1St8f0zpiSnuOd9MbpsoSo1VXnUF";"Temperaturas1994-11-01.tif"
"305";1994-10-01;"15GCuPuu1RsrXchwCmhOnNcnPfdQT4u98";"Temperaturas1994-10-01.tif"
"306";1994-09-01;"1eQL29Dxv8FeC8jXOOTy-gbjwR_YRZhvm";"Temperaturas1994-09-01.tif"
"307";1994-08-01;"1rYM4S32sSMzTTKMXsJkUJ7UvDbtovq_v";"Temperaturas1994-08-01.tif"
"308";1994-07-01;"1lFkSAp16r4nR4KKnA6suVZNjIXVDYB8t";"Temperaturas1994-07-01.tif"
"309";1994-06-01;"1__RzSzlmiSnF1AvnlI9b0xVtLtRqA1SQ";"Temperaturas1994-06-01.tif"
"310";1994-05-01;"1zePOKVwWoeq43B986m4jrU0H5n6XVlfx";"Temperaturas1994-05-01.tif"
"311";1994-04-01;"1qTOHK6PpblGjlcCRBcemhXK8ia9R5yYq";"Temperaturas1994-04-01.tif"
"312";1994-03-01;"18qoCRXQMRCQv3-rbkm1WRzkXQqLq33Yc";"Temperaturas1994-03-01.tif"
"313";1994-02-01;"14LAqaFzvCcCnVLDF0kI-ov6blLi9vcaW";"Temperaturas1994-02-01.tif"
"314";1994-01-01;"1BZDa3n577PKwMyOBHAh-Ltj-aUzcoKfb";"Temperaturas1994-01-01.tif"
"315";1993-12-01;"1GliGNftDgz0AOVS2MisoeHmnMxVZK3QB";"Temperaturas1993-12-01.tif"
"316";1993-11-01;"1nND-gzH3hwsV9sLkqZ61MsgC76qH5h_Y";"Temperaturas1993-11-01.tif"
"317";1993-10-01;"10QSbWNbg1D6pDnQeDRyM-f5VCVR7CGao";"Temperaturas1993-10-01.tif"
"318";1993-09-01;"1Z0plwEfzo-VJ78Th9UHKTzABe061zySd";"Temperaturas1993-09-01.tif"
"319";1993-08-01;"1cqVnDMhHSULU_bf2Nbn4Q-ClW7eJxep8";"Temperaturas1993-08-01.tif"
"320";1993-07-01;"1WenEwd2ulBtAAXrMcetqIHzqojzaEAhJ";"Temperaturas1993-07-01.tif"
"321";1993-06-01;"104qImloBoUfRanjJQTYk3XQIvZAEt2Mb";"Temperaturas1993-06-01.tif"
"322";1993-05-01;"1bzNgcKilYIMT3n8Ax4CM0NU_yqOGzuzQ";"Temperaturas1993-05-01.tif"
"323";1993-04-01;"1Dyz8J6CfBQCrMQSRxVJXcBsYCN5wpmVP";"Temperaturas1993-04-01.tif"
"324";1993-03-01;"1Af_bRAwxEGQZcpQdnlOOhr1HKBqni1s5";"Temperaturas1993-03-01.tif"
"325";1993-02-01;"1Nf958DWrDzhoo0KLc4xKJRAXQlxeERcN";"Temperaturas1993-02-01.tif"
"326";1993-01-01;"1hgmS63OopWq0fMbsyX_7Ez3umEJLylqu";"Temperaturas1993-01-01.tif"
"327";1992-12-01;"1t7KjO5wZl5MK4wuXzIzm9QJeNi5FSH3Q";"Temperaturas1992-12-01.tif"
"328";1992-11-01;"1bz-HXQCDl1LOwJ8lpO2kNLaYU5wbK4Zd";"Temperaturas1992-11-01.tif"
"329";1992-10-01;"1_FJQHAFzBeCUlIWVPYUgKlBD7dz-LrC6";"Temperaturas1992-10-01.tif"
"330";1992-09-01;"1JeuW0rVSgczgqXBiR36RHBO7L2gUdh9r";"Temperaturas1992-09-01.tif"
"331";1992-08-01;"13bCk4AJgjzeZVhXsNizeEMN48GBRXuZF";"Temperaturas1992-08-01.tif"
"332";1992-07-01;"1OFJIIAe_mbg5_aep5N33yXnFXColwoy4";"Temperaturas1992-07-01.tif"
"333";1992-06-01;"1zoqK0mLpB_T3dCGc2gVsaNC8zzk0yFi_";"Temperaturas1992-06-01.tif"
"334";1992-05-01;"1-34lKXaJrQCiUwYuEuV3MBCmcJnWk7Nu";"Temperaturas1992-05-01.tif"
"335";1992-04-01;"1wUVLyBqa521MnjpBZlc-SWlJzPgVmubx";"Temperaturas1992-04-01.tif"
"336";1992-03-01;"192tm-Bx2SWh-a19bgXAvKVjBsyo6NSNn";"Temperaturas1992-03-01.tif"
"337";1992-02-01;"1tJwpgeSfaiEWwwIvDN1FylAQ9JHhUMyj";"Temperaturas1992-02-01.tif"
"338";1992-01-01;"18AoGsYJd9t7_Z7tbitF7b_Lp2kb5vZKD";"Temperaturas1992-01-01.tif"
"339";1991-12-01;"1Ia0plJGZ61Hx1JlKjhc86abVqA3hAl4T";"Temperaturas1991-12-01.tif"
"340";1991-11-01;"1rDYNoHmhAcnxvO75NMqOYYZKb9DNJcyq";"Temperaturas1991-11-01.tif"
"341";1991-10-01;"1l2qw5OiVov8BcLNt4AISaJzZqXUti4YQ";"Temperaturas1991-10-01.tif"
"342";1991-09-01;"1nDX8nCq64pOUmqoaVHHW8TwvyqbrpD6t";"Temperaturas1991-09-01.tif"
"343";1991-08-01;"1m35LgEXAjsjuefdAfZu1IAQSP7Ftbcst";"Temperaturas1991-08-01.tif"
"344";1991-07-01;"1FwFWI4d4wo0MRWkynyq2n9yXj5oKWZWu";"Temperaturas1991-07-01.tif"
"345";1991-06-01;"1Xh9zxUgbQrQOADCCnQ_eItFsJaR4mgpY";"Temperaturas1991-06-01.tif"
"346";1991-05-01;"17aVqk5B8sheAr_jVbQn7vsrYxNURhpDp";"Temperaturas1991-05-01.tif"
"347";1991-04-01;"18faNoAfN2D1v3s8OQQbptk1fRfIwbdoV";"Temperaturas1991-04-01.tif"
"348";1991-03-01;"15XUDNzgzP-lFeyUn1QkUxqaDmAWu3QXk";"Temperaturas1991-03-01.tif"
"349";1991-02-01;"1oTUtn8MZUq3-3kZFWKHFfo6xk41hMAbN";"Temperaturas1991-02-01.tif"
"350";1991-01-01;"1YZSnxMqx8eZq8TtZ-FrbPdSFVE2kRRBX";"Temperaturas1991-01-01.tif"
"351";1990-12-01;"1hMgT3Kx8tmjgxPcZlXqI-2g5dEYyyBAQ";"Temperaturas1990-12-01.tif"
"352";1990-11-01;"1UJtF8C0qiqulbSAAxju474jal-0PAMjG";"Temperaturas1990-11-01.tif"
"353";1990-10-01;"1vab8NkIkpObAwwNkcMrUVAhKbpBldDg_";"Temperaturas1990-10-01.tif"
"354";1990-09-01;"1BtvSDmHhE1g9Clw4FCufPRiUfKm6ip_g";"Temperaturas1990-09-01.tif"
"355";1990-08-01;"1zVYCP0L8Vvf7msB_LOn7Xurek50WWK71";"Temperaturas1990-08-01.tif"
"356";1990-07-01;"14rDkZWqrN4fM8v6JvBjYzKkmUinE7kjg";"Temperaturas1990-07-01.tif"
"357";1990-06-01;"1eRCKx6rOi6c15hzdqabtMjONRxpscJGV";"Temperaturas1990-06-01.tif"
"358";1990-05-01;"1zA8q9_v5tLVzW4VZ1uu4LDwQdU3qzEZx";"Temperaturas1990-05-01.tif"
"359";1990-04-01;"16gEB_Iw5E4vZ0dVI6xm7desUf34cnaJL";"Temperaturas1990-04-01.tif"
"360";1990-03-01;"1jeN9j3QBR3vqHzQw-47e0z2g6oe585YX";"Temperaturas1990-03-01.tif"
"361";1990-02-01;"1IMQhh7ull-HLyV_DTFdhQvCzD2D2UlH1";"Temperaturas1990-02-01.tif"
"362";1990-01-01;"1E-RxXAYAR9pE5juuknm1Y_coeEckU9wE";"Temperaturas1990-01-01.tif"
"363";1989-12-01;"1jKOfI4s0Xc3rtx8nKPjztJjh06_-udwj";"Temperaturas1989-12-01.tif"
"364";1989-11-01;"1hbTUi4yVOXnVlxxkR1MkfybRBkgdFLs6";"Temperaturas1989-11-01.tif"
"365";1989-10-01;"10LCEWGef9hx91x1kYjyoiiUH8dDwYnCD";"Temperaturas1989-10-01.tif"
"366";1989-09-01;"1FuJRB6MdLd9lSq6TrHKhAyHViFvs3bnR";"Temperaturas1989-09-01.tif"
"367";1989-08-01;"1oIZwrSRxNWpJqTNSO_BdOzyCKpMGNYZI";"Temperaturas1989-08-01.tif"
"368";1989-07-01;"1FvKYRq0B5DkH6B3DpSzbT14XCrTnt81m";"Temperaturas1989-07-01.tif"
"369";1989-06-01;"11FL0DOx72nqkEBJfwU69W3aHoo1C5Sb3";"Temperaturas1989-06-01.tif"
"370";1989-05-01;"1abAnNI6P4wJ-g-9eVHAlu9oD5Cdcbm1c";"Temperaturas1989-05-01.tif"
"371";1989-04-01;"1UAopZIyCsf6-zot2_xY1Xv8WAVIVozp-";"Temperaturas1989-04-01.tif"
"372";1989-03-01;"1EW2FhEzShDR3TgIbJL4r0SELe43OkoOr";"Temperaturas1989-03-01.tif"
"373";1989-02-01;"1NFQKjPQh4gx_HkEzSZh1E4diYPkrxrFA";"Temperaturas1989-02-01.tif"
"374";1989-01-01;"1Tw7mvT9VcE5WYloBB1hCliOJMkA_p7Bj";"Temperaturas1989-01-01.tif"
"375";1988-12-01;"1ETLLGxiJPEBL4jdCuDFB91xTncMmRdPO";"Temperaturas1988-12-01.tif"
"376";1988-11-01;"13mL0qkEo1LKkWo_ehcdWIk610o2z0Z5W";"Temperaturas1988-11-01.tif"
"377";1988-10-01;"1CcujJR13UY1NAVgef7NI1oAA50gIxG_f";"Temperaturas1988-10-01.tif"
"378";1988-09-01;"1wkhAt5r61FKdORu-VJOP5NmCiAsYVKK2";"Temperaturas1988-09-01.tif"
"379";1988-08-01;"1KLn8inElrVeWedS6w93uBEHYS3WzMgm2";"Temperaturas1988-08-01.tif"
"380";1988-07-01;"1QF2pQpg-TjolO8rfkoY4yaFDDCYu5OLL";"Temperaturas1988-07-01.tif"
"381";1988-06-01;"1Nvdj7hbimvuih7ATCt5vYDtq7FgbJmrp";"Temperaturas1988-06-01.tif"
"382";1988-05-01;"1ELXSBsUAKGpeLvvys2VIT1ySejVNo0gS";"Temperaturas1988-05-01.tif"
"383";1988-04-01;"1ZZsJsa_Vrl2azkmNa3_y5oZPvXahxrY3";"Temperaturas1988-04-01.tif"
"384";1988-03-01;"1ictudMg9X7wL1tbVVJDcuJpx_sXXCYG1";"Temperaturas1988-03-01.tif"
"385";1988-02-01;"1YwE_pnE8OkbgOEoGIcDkWZvwdwN98Mkn";"Temperaturas1988-02-01.tif"
"386";1988-01-01;"1_8m_XF4We8cdHqymxby54HTVjhsf33Jk";"Temperaturas1988-01-01.tif"
"387";1987-12-01;"1GrKXd2S1Zn2QaRTuleQRVo3ae5O7QcdO";"Temperaturas1987-12-01.tif"
"388";1987-11-01;"1A-bRyOIklTNKtPNN8jDxaUHdF3pzGUlx";"Temperaturas1987-11-01.tif"
"389";1987-10-01;"1Db_dOTY7NUPytM2_L0GReg7x360VMWrX";"Temperaturas1987-10-01.tif"
"390";1987-09-01;"1uQLK4nvEhVEGxRprGJ9AvPURxrprbF_5";"Temperaturas1987-09-01.tif"
"391";1987-08-01;"1GitqDaVAB78vQ6hbEcFvXmexqDhpoVyo";"Temperaturas1987-08-01.tif"
"392";1987-07-01;"1zHUH0E5KCSh4F9tmydlpy2l4Dq-PNCVa";"Temperaturas1987-07-01.tif"
"393";1987-06-01;"1rR5taJieAarM2a30N9h055CWO3zBGAYf";"Temperaturas1987-06-01.tif"
"394";1987-05-01;"1mtlBT_YDHrjar_ONVAzBKigNqaKT5aS2";"Temperaturas1987-05-01.tif"
"395";1987-04-01;"1FnvwzGez2dq_mOPm6wtgTz1ItV2QWYqo";"Temperaturas1987-04-01.tif"
"396";1987-03-01;"1hg1axPkBuBrLxqWEDnSp7ZOg1TALH0Pb";"Temperaturas1987-03-01.tif"
"397";1987-02-01;"1PfFuF2JCwbkttW16wosvBegKcYuULr13";"Temperaturas1987-02-01.tif"
"398";1987-01-01;"1kp3SYuuOTOuUbrDaGgAc9YFUoBJpZWCh";"Temperaturas1987-01-01.tif"
"399";1986-12-01;"172q2mYA5X_iiJRQ0uW2WNugwZqOi5S6H";"Temperaturas1986-12-01.tif"
"400";1986-11-01;"1Xb7WWaj1uA0F0dtjzFx8OP0PUCwlPs_O";"Temperaturas1986-11-01.tif"
"401";1986-10-01;"1_FLAAustvaDLzbcujSJ-xrQRcGzJA6aj";"Temperaturas1986-10-01.tif"
"402";1986-09-01;"1SrqB_SJMswPNMcLT5hH1D9nuxFPittzf";"Temperaturas1986-09-01.tif"
"403";1986-08-01;"1iuCcCGbUP6Lxo8cZcZCMHdLINWIgWhI5";"Temperaturas1986-08-01.tif"
"404";1986-07-01;"15NtKBS8QkEkT2IjOzE180PKuO06T6opl";"Temperaturas1986-07-01.tif"
"405";1986-06-01;"1sj06NMLMMc05--u3ZhR1cgbCI4RtyqG0";"Temperaturas1986-06-01.tif"
"406";1986-05-01;"18Ld33YjYW09dyudZxHHZgeu1cXiLJmSt";"Temperaturas1986-05-01.tif"
"407";1986-04-01;"13x5IB0-WdqhnOlLVz9JopRT3iQ83kSy5";"Temperaturas1986-04-01.tif"
"408";1986-03-01;"1X5L7KKmBJOhxVwUG33WN5XqaaNnOe8WE";"Temperaturas1986-03-01.tif"
"409";1986-02-01;"1mxqWVIKP82E0vqstHA601ytw86nwGSQb";"Temperaturas1986-02-01.tif"
"410";1986-01-01;"1I9F1WEAdrbRP7bP520yq-uKkC9Ivz75S";"Temperaturas1986-01-01.tif"
"411";1985-12-01;"1yAeRQWYSSbUAPmBKu9W6lC8_Q8nCO0kj";"Temperaturas1985-12-01.tif"
"412";1985-11-01;"1lfqqMejzKNey6fiPITx5jasdjlkjURCe";"Temperaturas1985-11-01.tif"
"413";1985-10-01;"1NFqyD507t4n6UVZhvX4-PjBCqr_0S30n";"Temperaturas1985-10-01.tif"
"414";1985-09-01;"17P_5LXMKV8TqmUvav6JxoA8_IIC60Ilw";"Temperaturas1985-09-01.tif"
"415";1985-08-01;"1VYsTldFrff27glkxuAtm5ZNGrWRBg1b1";"Temperaturas1985-08-01.tif"
"416";1985-07-01;"1YKGJpTsSdYJhK8gwp9pwjUagSLQiYg1a";"Temperaturas1985-07-01.tif"
"417";1985-06-01;"1hCzwOsYgUKWe9N1A_k-HNoq75ewfM5EG";"Temperaturas1985-06-01.tif"
"418";1985-05-01;"12FP5QuqQjASZMLrQEl13lG4E2ige05mL";"Temperaturas1985-05-01.tif"
"419";1985-04-01;"1zNGXiik37oTx_7N0YhiJnGLOlTNLQEYZ";"Temperaturas1985-04-01.tif"
"420";1985-03-01;"17pRqwDkF1D2VgTHhLbG1MF8UQXhVzXO7";"Temperaturas1985-03-01.tif"
"421";1985-02-01;"1QPmdHnp1t-RBJxZDJupDIi__7UPrFL26";"Temperaturas1985-02-01.tif"
"422";1985-01-01;"1_VIBXVoqotimW-xSwVuVUBpl_ETFQfCq";"Temperaturas1985-01-01.tif"
"423";1984-12-01;"1wfgDnOREJrlyH1gzgwyuyk0EynM9AHd2";"Temperaturas1984-12-01.tif"
"424";1984-11-01;"1Ld2uaQoiHsTULVUGLX7edKSJihwQXFBL";"Temperaturas1984-11-01.tif"
"425";1984-10-01;"11_wLunRHE2VtYNgiBC4uTwYnJo2nInzP";"Temperaturas1984-10-01.tif"
"426";1984-09-01;"1cTWR1ZHo1muKrCtiPz7Zbijfslh-qErQ";"Temperaturas1984-09-01.tif"
"427";1984-08-01;"1eimPQninSROVxLxGcSIiAtrN8HyZ3HCt";"Temperaturas1984-08-01.tif"
"428";1984-07-01;"1rvL5tP22jywkTa930piEZ9fwq3yAIymW";"Temperaturas1984-07-01.tif"
"429";1984-06-01;"1ZVxmm7ZsnNs8t7SXY59I319S10VjfN5t";"Temperaturas1984-06-01.tif"
"430";1984-05-01;"1mYrR3Reka9QWLvNYV3pf0O1Dnzq3l7FU";"Temperaturas1984-05-01.tif"
"431";1984-04-01;"1w4QVdE1hhWq0EXXTj19BntY4PrZ3HYSB";"Temperaturas1984-04-01.tif"
"432";1984-03-01;"1kL8VnXW4hW7zrwYAjeDQbQq3imSANeNc";"Temperaturas1984-03-01.tif"
"433";1984-02-01;"1MQmwSUsJTQqxDAejm07NQlfX3MGkz6BQ";"Temperaturas1984-02-01.tif"
"434";1984-01-01;"15q17AfdD4OylFzKbEnUvncpg0RIBoMEm";"Temperaturas1984-01-01.tif"
"435";1983-12-01;"1kUtY2iLi3e6xi9TXw_zHIVzdJ0Fyw6in";"Temperaturas1983-12-01.tif"
"436";1983-11-01;"1CQTPESX7tqsoOeWaZK3ZVGTvqEgSOsnM";"Temperaturas1983-11-01.tif"
"437";1983-10-01;"1lPY6t7X9zKuBxBX-ZcUhE9NDnqMOJ75L";"Temperaturas1983-10-01.tif"
"438";1983-09-01;"1O7siOj0H3Js9mLQmYfa1LslKA89Rgdk4";"Temperaturas1983-09-01.tif"
"439";1983-08-01;"1mr0VWlh6twC6VAFCav20z2FzLcnU83ip";"Temperaturas1983-08-01.tif"
"440";1983-07-01;"1y3eci3wI7VlpITp6RXEbEqTk3COEjL0P";"Temperaturas1983-07-01.tif"
"441";1983-06-01;"1XLx1S7Hzi8cwuf6sT-OkoiuzYx99u6Nz";"Temperaturas1983-06-01.tif"
"442";1983-05-01;"10eYbxUckQzxt_nIp6J5huWmyGphE91jG";"Temperaturas1983-05-01.tif"
"443";1983-04-01;"1PCLIwbhQ11GB7UFJHaa-_6Cj5VOhwBiV";"Temperaturas1983-04-01.tif"
"444";1983-03-01;"1xB8ztAt66IAWFjXEtCVaJRrSzXkmYtCB";"Temperaturas1983-03-01.tif"
"445";1983-02-01;"1YQiewAY4meRVgHLAkBv4GYz5BRL0EKQC";"Temperaturas1983-02-01.tif"
"446";1983-01-01;"10BhkCFE8XEH4tIlBuRg1UJpu9_q7UDAl";"Temperaturas1983-01-01.tif"
"447";1982-12-01;"1l2f3r9JpXwX7TH1RyO8kihEWEU_17Sjp";"Temperaturas1982-12-01.tif"
"448";1982-11-01;"14R0Y6_I1_N1MBSYO4UQdKIpYYsxI0i9O";"Temperaturas1982-11-01.tif"
"449";1982-10-01;"1yNduAMS0zxGYXzMXlGUSEOpf8ZW_gFtj";"Temperaturas1982-10-01.tif"
"450";1982-09-01;"16cDCl4BpWrzcGrX7QrC9az20pBcpXda1";"Temperaturas1982-09-01.tif"
"451";1982-08-01;"1J3h0vGSouZRf3oM_0wK3oHSatTeZwR9T";"Temperaturas1982-08-01.tif"
